,id,top_words
191,XPf0swdYOxI,"['comanch', 'settler', 'gari', 'dolphin', 'downstream', 'manifest', 'shaman', 'motorcycl', 'stinki', 'engag']"
192,2GJaLAIM1Ho,"['trump', 'platform', 'news', 'report', 'journal', 'facebook', 'editori', 'speech', 'media', 'sudaf']"
193,xJ6Ym719urg,"['mushroom', 'mycelium', 'bee', 'dose', 'psilocybin', 'neurogen', 'fungi', 'mane', 'micro', 'cordycep']"
194,xaBHLCIBoEc,"['jeremiah', 'dice', 'greec', 'skirbal', 'synagogu', 'averag', 'slap', 'pool', 'theme', 'groupi']"
195,Okg2LH6XKzY,"['madoff', 'hippocampu', 'cigarett', 'blackout', 'polic', 'cop', 'alcohol', 'twister', 'malcolm', 'irish']"
196,FDzDNcglUdo,"['wu-tang', 'pepsi', 'vegan', 'hip-hop', 'kellogg', 'yo', 'shaolin', 'celeri', 'sanitarium', 'sandwich']"
197,HaEDlGzrVIg,"['gallagh', 'magician', 'peanut', 'sketch', 'comedi', 'comanch', 'mentor', 'martin', 'tarantula', 'shootout']"
198,yZKhfZ25L4o,"['nigerian', 'fight', 'nigeria', 'dada', 'romero', 'round', 'whitak', 'zealand', 'champ', 'cuz']"
199,f2aYNheer8I,"['gun', 'siriu', 'convers', 'argument', 'amend', 'xm', 'hong', 'kong', 'health', 'measur']"
200,gxwgwaLS7KI,"['fentanyl', 'opioid', 'drug', 'heroin', 'cannabinoid', 'overdos', 'tupac', 'chemist', 'china', 'narcan']"
201,ZDni5sKbAII,"['fart', 'miner', 'mosquito', 'kool-aid', 'aleppo', 'zipper', 'dreadlock', 'malaria', 'tran', 'woman']"
202,cRUy8E6ueeo,"['makeup', 'werewolf', 'wolfman', 'film', 'frankenstein', 'octoman', 'cg', 'grinch', 'stop-mot', 'movi']"
203,UjMGOaDPav8,"['heroin', 'methadon', 'booki', 'withdraw', 'drug', 'stern', 'gambl', 'jail', 'suboxon', 'mitch']"
204,wUn1TbCINpk,"['aikido', 'hickson', 'brando', 'hoist', 'york', 'clapton', 'willi', 'movi', 'bruce', 'coppola']"
205,6qGhSAeFV0Y,"['raiden', 'hyperbar', 'uganda', 'forgotten', 'cipro', 'bulli', 'fundrais', 'parasit', 'caleb', 'ptsd']"
206,0HWh52wdUmY,"['trump', 'democrat', 'berni', 'sudaf', 'biden', 'thorium', 'insur', 'saudi', 'corrupt', 'tulsi']"
207,9yji9vIxkwY,"['samhain', 'reboot', 'simul', 'movi', 'sativa', 'columbu', 'roadshow', 'jay', 'sober', 'cbd']"
208,HAxSo38-2Kg,"['staph', 'piano', 'santino', 'yoga', 'mening', 'ski', 'wallet', 'bert', 'tast', 'ponytail']"
209,O1mo5D3UF7s,"['headbutt', 'myanmar', 'fight', 'elbow', 'cypru', 'burmes', 'esport', 'muay', 'thai', 'thailand']"
210,6Zo_FTUNDBI,"['dyslexia', 'cinemat', 'daryl', 'shame', 'lollipop', 'medit', 'chief', 'adderal', 'tm', 'riot']"
211,ylQrshWAjuE,"['allig', 'peanut', 'crocodil', 'monkey', 'catalan', 'grasshopp', 'spain', 'locust', 'van', 'bear']"
212,efs3QRr8LWw,"['nsa', 'govern', 'surveil', 'cia', 'program', 'phone', 'intellig', 'clearanc', 'broadli', 'spi']"
213,0G64Hs7iZpU,"['superglu', 'consent', 'unrealist', 'playboy', 'sober', 'turtl', 'gender', 'mush', 'men', 'marshal']"
214,_bN4spt3744,"['religion', 'moth', 'homeopath', 'outgrow', 'darwin', 'placebo', 'abraham', 'fiercest', 'cfi', 'moral']"
215,qEcWyjJ20k0,"['hunt', 'elk', 'bow', 'bull', 'arrow', 'bowl', 'hunter', 'meat', 'goggin', 'anim']"
216,h2fUl0Ldxgg,"['tesla', 'bisexu', 'sleepwalk', 'keyboard', 'mcafe', 'iphon', 'android', 'appl', 'tax', 'facetim']"
217,PlDUYhZvU9s,"['pager', 'ganglion', 'bear', 'jocko', 'taliban', 'tiger', 'cushi', 'jaco', 'ptsd', 'grizzli']"
218,LyUAzkDdZ9g,"['mama', 'tyson', 'forgiv', 'fight', 'refere', 'heavyweight', 'evand', 'mike', 'ai', 'forgav']"
219,dTuSEyiqzzk,"['fenway', 'lenni', 'gravitron', 'vineyard', 'skunk', 'snowmobil', 'gavin', 'dessert', 'mooney', 'fisherman']"
220,Eco2s3-0zsQ,"['radar', 'propuls', 'tic-tac', 'airplan', 'ufo', 'gimbal', 'lazar', 'hornet', 'pod', 'plume']"
221,TqUAIrhzDP8,"['sober', 'bert', 'drink', 'cosbi', 'bandwidth', 'dog', 'molli', 'men', 'coke', 'peta']"
222,R0ufbsXbsEM,"['babylon', 'tequila', 'jewish', 'hawaii', 'tiffani', 'walmart', 'vatican', 'synchron', 'grandmoth', 'nanci']"
223,EnFAfg4gQDQ,"['molli', 'drink', 'ari', 'sober', 'sobrieti', 'bu', 'octob', 'class', 'htp', 'bert']"
224,x5hNJ0GR_Wk,"['jew', 'cigar', 'tesla', 'comic', 'panther', 'female-to-mal', 'tran', 'comedi', 'tanner', 'joke']"
225,8OW6fYFCxAg,"['ketamin', 'song', 'record', 'methadon', 'jaguar', 'movi', 'bluegrass', 'astrolog', 'album', 'furley']"
226,EWU5mt0DFDc,"['edgi', 'pud', 'mope', 'nurburgr', 'comedi', 'involuntari', 'porsch', 'complianc', 'car', 'comic']"
227,izjGX8XJZ4g,"['grammi', 'record', 'band', 'akron', 'troll', 'simul', 'dan', 'song', 'canseco', 'warner']"
228,nHrXYiM72Co,"['fight', 'fought', 'round', 'thai', 'thailand', 'fighter', 'lomachenko', 'meldrick', 'glove', 'clinch']"
229,KDLeJ5Rasuo,"['movi', 'groucho', 'haverhil', 'knievel', 'hockey', 'film', 'geffen', 'chaney', 'horror', 'lugosi']"
230,TP5W2MG8Jjs,"['quantum', 'wavefunct', 'mechan', 'electron', 'atom', 'wave', 'function', 'physicist', 'predict', 'particl']"
231,4LIsLD3j0oQ,"['ufo', 'barney', 'betti', 'marfa', 'vodka', 'sasquatch', 'mitchell-hedg', 'skull', 'saucer', 'dmt']"
232,5c4cv7rVlE8,"['simul', 'technolog', 'innov', 'hypothesi', 'artifici', 'intellig', 'robot', 'comput', 'biolog', 'creat']"
233,ZGLL77wYxe8,"['metformin', 'resveratrol', 'mice', 'jeep', 'milk', 'statin', 'nad', 'reprogram', 'cholesterol', 'yogurt']"
234,--SCDa1zsYI,"['tiger', 'comedi', 'bear', 'puke', 'breuer', 'moonachi', 'gig', 'neck', 'headlin', 'sloth']"
235,Vmq87QcvSno,"['dustin', 'felder', 'khabib', 'fight', 'toni', 'ramo', 'barboza', 'rocki', 'round', 'orchard']"
236,0pmviUS1Zac,"['telescop', 'graviti', 'water', 'beatifi', 'ice', 'sacr', 'earth', 'melt', 'mountaintop', 'turbin']"
237,ffwbNfjNRTw,"['jacobson', 'nigeria', 'moodi', 'zoobi', 'synthol', 'dot', 'blah', 'implant', 'sakaguchi', 'oguma']"
238,OfEUrEUS9Qk,"['aoki', 'vega', 'bruce', 'stem', 'sneez', 'gambl', 'electron', 'cake', 'djing', 'nose']"
239,Tnr4EyTegcs,"['amygdala', 'hemispher', 'consciou', 'fear', 'behavior', 'noetic', 'conscious', 'cognit', 'anxieti', 'brain']"
240,hi7dtuTk16s,"['roy', 'fight', 'kovalev', 'tarver', 'floyd', 'tyson', 'fighter', 'galata', 'fought', 'heavyweight']"
241,1OnBVqeW5JA,"['adderal', 'pinker', 'lenni', 'zappa', 'loan', 'mussolini', 'coen', 'medit', 'cuisin', 'teller']"
242,udlMSe5-zP8,"['vr', 'quak', 'virtual', 'rocket', 'judo', 'game', 'ferrari', 'quantum', 'headset', 'doom']"
243,1UsBOOwgq28,"['shark', 'mako', 'peccari', 'muskox', 'collar', 'hunt', 'shank', 'mundu', 'wildlif', 'hendrix']"
244,WrfohqHpKQc,"['kickbox', 'glori', 'fight', 'nicki', 'train', 'mma', 'masato', 'nikki', 'pari', 'condit']"
245,avZpWVEpiV8,"['warden', 'cartel', 'wildlif', 'grower', 'waterway', 'phoeb', 'cannabi', 'creek', 'counti', 'reclam']"
246,dNPPjDiGBNQ,"['hemorrhoid', 'butthol', 'porno', 'strip-search', 'japan', 'weed', 'offend', 'pocket', 'offens', 'jacket']"
247,p6Dp0KJzMPI,"['song', 'dc', 'melodi', 'fight', 'steep', 'guitar', 'dj', 'larri', 'ox', 'bizarro']"
248,Iaf5g9oT0mA,"['rat', 'birmingham', 'comic', 'porn', 'comedi', 'lauer', 'dianet', 'club', 'redempt', 'credit']"
249,eKUf_nL28Pc,"['carp', 'crawford', 'fight', 'pacquiao', 'mont', 'roy', 'terenc', 'floyd', 'chucki', 'champion']"
250,7q44OJasErI,"['tattoo', 'steep', 'android', 'clicketi', 'heavyweight', 'fight', 'cop', 'iphon', 'nate', 'henna']"
251,pHS1u5lqAKk,"['hardi', '26', 'alex', 'human-hybrid', 'epstein', 'botti', 'island', 'flown', 'katya', 'elk']"
252,D1XCWUm-GAI,"['fight', 'round', 'sperri', 'romero', 'dc', 'fighter', 'wrestl', 'heavyweight', 'strike', 'mario']"
253,yx7EjrIrOng,"['elk', 'cheney', 'cw', 'comedian', 'materi', 'absurd', 'cellar', 'libya', 'amazon', 'authent']"
254,lsqXFgymLlI,"['metric', 'clovi', 'negro', 'bed', 'husband', 'split', 'insist', 'sleep', 'mortgag', 'lap']"
255,nV3miitxG08,"['boe', 'miata', 'stand-up', 'comedi', 'fredo', 'sketch', 'mazda', 'theater', 'store', 'comic']"
256,ck5dsmTs3K4,"['frog', 'antler', 'bear', 'lyme', 'stunt', 'judo', 'mantra', 'tm', 'deer', 'label']"
257,YqNVcUT-Ebo,"['bigfoot', 'erotica', 'redondo', 'dave', 'degrass', 'tacoma', 'encino', 'ufo', ""'son"", 'afer']"
258,vIroVHH2IIA,"['cyborg', 'ferrari', 'stipe', 'jon', 'robbi', 'fight', 'hong', 'gina', 'vin', 'kong']"
259,xyE_w00AYXw,"['bigfoot', 'fanni', 'quaker', 'mahogani', 'fe', 'spade', 'gay', 'scooter', 'peg', 'cha-ch']"
260,lJAx6M7RiwI,"['gallagh', 'jazz', 'stem', 'glasper', 'comic', 'hick', 'degrass', 'montreal', 'record', 'car']"
261,2O-iLk1G_ng,"['medicar', 'wage', 'healthcar', 'gun', 'drug', 'assault', 'countri', 'weapon', 'vermont', 'despair']"
262,TQabA3GvnPU,"['hickson', 'jiu-jitsu', 'graci', 'train', 'jujitsu', 'tournament', 'instructor', 'rooster', 'school', 'student']"
263,H7mlxtWkr-E,"['hitler', 'royc', 'methamphetamin', 'pervitin', 'oxycodon', 'mussolini', 'sophia', 'photographi', 'nazi', 'doll']"
264,-VZEcwBCNwM,"['hitler', 'allig', 'sloth', 'hiv', 'sociopath', 'mussolini', 'cannib', 'full-blown', 'repar', 'pcp']"
265,_KmiPV0ZAFw,"['joshua', 'furi', 'heavyweight', 'tyson', 'abel', 'rematch', 'fight', 'pacquiao', 'sanchez', 'fighter']"
266,9hhc90mpKNc,"['robot', 'kubrick', 'doll', 'ear', 'asymmetr', 'duel', 'porn', 'goat', 'scar', 'terror']"
267,nhBePYuPZ9E,"['huawei', 'intel', 'russia', 'eu', 'trump', 'internship', 'militari', 'cartel', 'drone', 'effort']"
268,9-w-LFBw8Co,"['falcon', 'centiped', 'scottsdal', 'vineyard', 'cider', 'javelina', 'ferment', 'tarantula', 'dowser', 'staph']"
269,WegTsmdeGrU,"['courag', 'conform', 'freedom', 'well-adjust', 'statu', 'cowardli', 'honour', 'corporat', 'democraci', 'speci']"
270,B4jsmvNoXP4,"['glori', 'fight', 'badr', 'kickbox', 'holland', 'rico', 'train', 'spar', 'mma', 'fought']"
271,ViWvAnvT17c,"['supremaci', 'empir', 'brother', 'palestinian', 'preciou', 'indigen', 'democrat', 'geniu', 'socrat', 'black']"
272,JCZmxctYQrE,"['maz', 'deadlift', 'vidal', 'crowder', 'tifa', 'gregori', '155', 'flatlin', 'disneyland', 'bali']"
273,IVI5i55NfN4,"['junebug', 'mama', 'titti', 'husband', 'forgav', 'atlanta', 'niec', 'indianapoli', ""y'all"", 'babi']"
274,MaVTCHFDZd4,"['fight', 'mouthpiec', 'aikido', 'labrum', 'rattlesnak', 'leg', 'pull-out', 'screwbal', 'john', 'espn2']"
275,6g5UqgSdA9o,"['wolverin', 'coyot', 'lion', 'bear', 'footbal', 'gypsi', 'soccer', 'vaccin', 'anesthesia', 'griffith']"
276,cI2EHMy1lgs,"['portland', 'violenc', 'fascism', 'tyfa', 'polic', 'anti-fascist', 'milkshak', 'mayor', 'mace', 'mask']"
277,GW2si8__T7c,"['duel', 'dickinson', 'speaker', 'whitesnak', 'tread', 'spit', 'reggi', 'binari', 'frack', 'galaxi']"
278,pTZm0Y_G78M,"['strongest', 'strongman', 'deadlift', 'texa', 'evel', 'shaw', 'knievel', 'world', 'footbal', 'pound']"
279,VrGvMGsvsFA,"['unforgiv', 'rican', 'cap', 'puerto', 'frivol', 'bottl', 'toney', 'demand', 'mayer', 'cleveland']"
280,_EWCN3CPhTI,"['orca', 'einstein', 'portal', 'elegan', 'nian', 'oppress', 'octo', 'hemp', 'chiral', 'fring']"
281,huYE-nW3JY8,"['dustin', 'fight', 'playoff', 'tiger', 'tyson', 'franci', 'espn', 'champion', 'pfl', 'wrestl']"
282,J1H8vYEi128,"['godzilla', 'shark', 'ufo', 'cigarett', 'movi', 'jersey', 'wepner', 'aykroyd', 'memori', 'homeless']"
283,HtNnHW80rOs,"['sandal', 'booti', 'neon', 'arbit', 'superpow', 'unbias', 'dolli', 'diego', 'jerk-off', 'huffi']"
284,cdP3L73yySM,"['hotep', 'platform', 'slave', 'african', 'chess', 'africa', 'twitter', 'egypt', 'facebook', 'egyptian']"
285,HsD_J7S2cz4,"['spacey', 'sandal', 'roy', 'snicker', 'tarver', 'teflon', 'alamo', 'bear', 'polar', 'robinson']"
286,O51yryBeNuY,"['venezuela', 'iran', 'sanction', 'maduro', 'trump', 'berni', 'venezuelan', 'empir', 'corpor', 'coup']"
287,Z3M0Oy_HAfQ,"['dagestan', 'malaysia', 'film', 'fight', 'fighter', 'anatomi', 'basketbal', 'diego', 'kabhi', 'denver']"
288,22XYWwuq9Mc,"['bartend', 'strip', 'fat-ass', 'corvett', 'choke', 'buf', 'rear-nak', 'barstool', 'best-look', 'kimmi']"
289,BEWz4SXfyCQ,"['reactor', 'craft', 'graviti', 'knapp', 'alamo', 'clearanc', 'ufo', 'bob', '51', 'lazar']"
290,tiOFmHOjXH0,"['ticketmast', 'hiv', 'radio', 'khale', 'forgiv', 'ticket', 'russel', 'nda', 'hag', ""y'all""]"
291,RD-9Ghvt480,"['eagl', 'tac', 'tic', 'observatori', 'sloth', 'zombi', 'hive', 'harpi', 'biom', 'reincarn']"
292,-UqwWfLJ0xc,"['bu', 'cia', 'bigfoot', 'champ', 'ai', 'tour', 'mythic', 'humid', 'starting-point', 'close-set']"
293,7X8UMzTjZpU,"['fight', 'fighter', 'champ', 'world-class', 'rumbl', 'fought', 'canelo', 'dustin', 'whitman', 'champion']"
294,VIlI-Se-pk8,"['crowder', 'queer', 'youtub', 'left-w', 'anti-semit', 'spencer', 'carlo', 'tifa', 'algorithm', 'mesa']"
295,-oexK5maDVY,"['danc', 'bu', 'octob', 'challeng', 'tom', 'hip-hop', 'palsi', 'marathon', 'bert', 'sober']"
296,3qHkcs3kG44,"['peac', 'socialist', 'medit', 'memor', 'social', 'happi', 'extern', 'technolog', 'autom', 'media']"
297,5PxPOz_SZC8,"['ufo', 'frog', 'hypnot', 'everglad', 'satellit', 'youtub', 'python', 'cia', 'alien', 'movi']"
298,Cveyk3dnX0M,"['waterboard', 'sammi', 'sinatra', 'frivol', 'gi', 'tax', 'franksen', 'sumbitch', 'dai', 'tortur']"
299,IL0ufqBeoBA,"['t-rex', 'mustang', 'waterboard', 'lpga', 'dinosaur', 'brodi', '68', 'boston', 'prostitut', 'shave']"
300,fTAPaHcLAhw,"['mm-hmm', 'dune', 'marvin', 'sarafian', 'tornado', 'rapper', 'spaceship', 'snoop', 'japanes', 'vr']"
301,3AzPmYxJwdY,"['mitzi', 'witherspoon', 'sammi', 'detroit', 'chicope', 'jd', 'plane', 'club', 'richard', 'cockpit']"
302,lFqqHszPSMY,"['sapp', 'fight', 'minotauro', 'mma', 'belt', 'fighter', 'karat', '105', 'rank', 'minotaur']"
303,tIcwY_BMU4c,"['anesthesia', 'gaffigan', 'heinrich', 'pepe', 'sicario', 'neal', 'terrorist', 'hip', 'mp5', 'contortionist']"
304,01Uj1eNnZ8o,"['joshua', 'wilder', 'fight', 'sage', 'cosmo', 'heavyweight', 'bj', 'ortiz', 'manson', 'allig']"
305,4rHLLmQPqLY,"['tango', 'chong', 'cheech', 'probat', 'biker', 'hootenanni', 'vancouv', 'gun', 'prostat', 'danc']"
306,llhb2ymtsw8,"['cartel', 'mexico', 'tijuana', 'border', 'polic', 'sinaloa', 'chapo', 'militari', 'mexican', 'militar']"
307,FYsvhzhAK2g,"['breath', 'dumbbel', 'crave', 'co2', 'surf', 'ice', 'oxygen', 'ocean', 'sauna', 'xpt']"
308,PY5PgLBTkbk,"['glyphos', 'platform', 'palm', 'pepe', 'steak', 'nazi', 'protein', 'korea', 'troll', 'clotheslin']"
309,71vG_1CAbqk,"['khrushchev', 'thermonuclear', 'sleeman', 'launch', 'travolta', 'jaw-drop', 'facebook', 'icbm', 'gay', 'darpa']"
310,5VoVIpIzj_c,"['nazi', 'darpa', 'cia', 'psychic', 'pentagon', '51', 'nuremberg', 'drone', 'paperclip', 'mitchel']"
311,oOpQnnGyDfQ,"['abort', 'gay', 'glute', 'surrog', 'louie', 'dunc', 'sex', 'bowflex', 'arrowhead', 'x-men']"
312,QmfFbwZcVx4,"['orca', 'marineland', 'walru', 'marin', 'dolphin', 'litig', 'whale', 'anim', 'bear', 'beluga']"
313,uRjOsCftRJ0,"['jerk', 'hpv', 'reflux', 'sitcom', 'louie', 'comedi', 'sober', 'comedian', 'toaster', 'homeless']"
314,kR8UcnwLH24,"['regim', 'congress', 'countri', 'serv', 'commander-in-chief', 'govern', 'arabia', 'opioid', 'presid', 'surveil']"
315,VBPnjte2UV8,"['genet', 'technolog', 'china', 'cacao', 'korean', 'korea', 'embryo', 'genom', 'chines', 'komodo']"
316,3Dp4RrpbWqo,"['hagler', 'hearn', 'gigolo', 'robot', 'swinton', 'tilda', 'chicago', 'chip', 'monkey', 'bangor']"
317,ikMmkHzlTpk,"['softwar', 'tesla', 'autonom', 'system', 'vehicl', 'updat', 'autopilot', 'autom', 'car', 'steer']"
318,Q7ctD2TBcmg,"['transplant', 'heart', 'ct', 'pacemak', 'faith', 'flatlin', 'dre', 'fletcher', 'donor', 'corvett']"
319,5wYOvEY2LWE,"['marathon', 'reliv', 'fallon', 'tank', '43', 'moistur', 'ga', 'fate', 'carl', 'jung']"
320,hgdJnpVccWg,"['putin', 'crawford', 'eleph', 'chimp', 'lobotomi', 'meek', 'gorilla', 'ring', 'lion', 'kraft']"
321,3KngXMPhxzg,"['marathon', 'transgend', 'french', 'lenni', 'mcqueen', 'rrr', 'ponzi', 'film', 'mode', 'katmandu']"
322,UYU-Jdmypmc,"['trifl', 'bowl', 'hickori', 'candlepin', 'bowler', 'prison', 'make-believ', 'flash', 'gordon', 'nascar']"
323,qAfWYD7HK9M,"['tesla', 'dolphin', 'car', 'ls', 'motor', 'tank', 'zo6', 'batteri', 'keyboard', 'tribe']"
324,OU6E31jA1Cc,"['adr', 'comedi', 'comic', 'jeselnik', 'roast', 'snappl', 'chimp', 'mm-hmm', 'largo', 'synagogu']"
325,Gkpr7S63RPY,"['lung', 'punctur', 'marvel', 'egypt', 'ancient', 'moundvil', 'hollow-point', 'mound', 'mississippi', 'egyptian']"
326,9aiJ1HaDsx0,"['coach', 'wrestl', 'fight', 'corey', 'hunt', 'cori', 'fighter', 'franki', '205', 'mark']"
327,OOSFef1lIAQ,"['thai', 'fight', 'thailand', 'muay', 'train', 'grappl', 'fighter', 'mma', 'hypnot', 'lima']"
328,Jo61b3Ex6Ag,"['paintbal', 'mosh', 'cannabi', 'cypress', 'weed', 'song', 'lung', 'seldon', 'rap', 'pit']"
329,Rxmw9eizOAo,"['archaeologist', 'amazon', 'archaeolog', 'serpent', 'olmec', 'cataclysm', 'megalith', 'torrid', 'evid', 'civil']"
330,r-HnZzTOa6M,"['top-10', 'male', 'hooligan', 'physiolog', 'turnaround', 'femal', 'tiger', 'performance-enhanc', 'compet', 'chop']"
331,ZYlxZtgqt60,"['human-anim', 'p2', 'flat', 'pee', 'hybrid', 'earth', 'orbit', 'financ', 'iphon', 'conspiraci']"
332,rY5jCvRHEFk,"['dmt', 'hunt', 'robot', 'individu', 'system', 'anim', 'priorit', 'profit', 'vegan', 'russel']"
333,JHmktXPdOrQ,"['tran', 'advantag', 'male', 'hormon', 'algorithm', 'men', 'athlet', 'beta', 'alpha', 'sport']"
334,yTDScKcwEKk,"['fight', 'ski', 'drill', 'robbi', 'wrestl', 'fighter', 'numer', 'askren', 'techniqu', 'snowboard']"
335,Fo_ymT8NJwY,"['fight', 'espn', 'bender', 'epo', 'roulon', 'stipe', 'dustin', 'corellon', 'pay-per-view', 'whitak']"
336,mgLAhLzw2s8,"['javelina', 'rat', 'mosquito', 'fring', 'raccoon', 'recognit', 'assang', 'julian', 'tassel', 'papa']"
337,_TiGMStO5G4,"['refere', 'fight', 'bare-knuckl', 'choke', 'epo', 'dagestan', 'herb', 'bulldog', 'dolphin', 'athlet']"
338,aFlAD18qltw,"['cop', 'exoskeleton', 'python', 'infrar', 'allig', 'deliri', 'sauna', 'trump', 'speed', 'hippo']"
339,JM-GwDh73Wc,"['allig', 'hitler', 'stamo', 'chaplin', 'python', 'hookworm', 'teuton', 'crocodil', 'malachi', 'swayz']"
340,UJb__qn2o8A,"['collus', 'patric', 'maher', 'mueller', 'randi', ""o'neal"", 'hunch', 'bill', 'spar', 'velma']"
341,XW_KhFq4LQo,"['popey', 'patric', 'multivitamin', 'book', 'hart', 'understand', 'laugh', 'kevin', 'heartbeat', 'knowledg']"
342,zTHahHrdaZw,"['laird', 'kauai', 'maui', 'shark', 'kawaii', 'island', 'xpt', 'athlet', 'daughter', 'hawaii']"
343,sCD9zjf_YRU,"['religion', 'religi', 'sin', 'marriag', 'same-sex', 'welfar', 'violin', 'disapprov', 'gay', 'sam']"
344,Gdb4DFq_7x4,"['athlet', 'sport', 'fighter', 'institut', 'recoveri', 'perform', 'strength', 'roster', 'ufc', 'weight']"
345,x2j5JH8Lcuo,"['gomez', 'hickson', 'keyboard', 'barbecu', 'cbd', 'allig', 'j', 'legion', 'comedi', 'hoist']"
346,4PnkZx3kwTM,"['robot', 'alexa', 'ye', 'domest', 'societi', 'sex', 'incarcer', 'extrins', 'immort', 'exampl']"
347,YBS0tQn15cM,"['fish', 'funch', 'shooti', 'ocean', 'comedi', 'sushi', 'creameri', 'chicago', 'portland', 'stand-up']"
348,uT48whuAaCw,"['victorian', 'surgeon', 'lister', 'mummi', 'germ', 'syphili', 'centuri', 'barber', 'listerin', 'plagu']"
349,mDm5YXIal48,"['miami', 'basebal', 'bosh', 'alfr', 'alex', 'florida', 'rodriguez', 'rod', 'cocain', 'blanco']"
350,YDQxXKwOA7Q,"['lenni', 'sweeney', 'gleason', 'sam', 'boston', 'rodney', 'gavin', 'mosquito', 'diller', 'gig']"
351,PVc6kEs92O0,"['orang', 'hair', 'podium', 'concoct', 'crumbl', 'goggl', 'trim', 'tan', 'booth', 'bald']"
352,jlOJL4mUP38,"['leptin', 'thermostat', 'regul', 'fat', 'obes', 'feedback', 'golf', 'fatter', 'tyrant', 'ac']"
353,DAkV6EwDXN4,"['snake', 'grizzli', 'tuberculosi', 'tariq', 'pheasant', 'gene', 'slaveri', 'kansa', 'moccasin', 'brock']"
354,1K1KYIU6Eoc,"['pig', 'golf', 'ron', 'mcconaughey', 'putt', 'tequila', 'comedi', 'dr', 'whitney', 'austin']"
355,vA3QavPp1Ho,"['obes', 'calori', 'insulin', 'fat', 'carbohydr', 'leptin', 'sugar', 'stefan', 'intak', 'studi']"
356,KOilZ69NwIc,"['mdma', 'yemen', 'taliban', 'afghanistan', 'iraq', 'numb', 'favela', 'airstrik', 'ketamin', 'syria']"
357,rwiGxmYJTEI,"['robbi', 'rashad', 'fight', 'tyron', 'marti', 'wrestl', 'nigerian', 'kane', 'champion', 'coach']"
358,xzYVsgQBNoo,"['hemingway', 'mccumber', 'ebola', 'thompson', 'poverti', 'klitz', 'self-destruct', 'neglect', 'development', 'brightli']"
359,8m_RhpT6xCg,"['comedi', 'sitcom', 'netflix', 'bender', 'kany', 'comic', 'floyd', 'elit', 'heroin', 'bro']"
360,wfJUdYp-TPg,"['thompson', 'nixon', 'muski', 'aspen', 'hunter', 'dexedrin', 'angel', 'journalist', 'kesey', 'hemingway']"
361,UAGZcGi1OP8,"['platform', 'lgbt', 'meme', 'moder', 'facebook', 'troll', 'account', 'page', 'mueller', 'kermit']"
362,RMw8u0VrELs,"['yep', 'transvers', 'parkinson', 'freakin', 'workout', 'cst', 'sagitt', 'tactic', 'retir', 'kettlebel']"
363,dodsGp37M50,"['vaccin', 'autism', 'diseas', 'measl', 'poverti', 'lyme', 'tropic', 'malaria', 'hookworm', 'ebola']"
364,zyOH3m3wD9Q,"['charlestown', 'misgend', 'shapiro', 'rule', 'tran', 'shoplift', 'cano', 'pediatr', 'harass', 'bulli']"
365,TaIZmgrPCkg,"['tiger', 'aqui', 'cub', 'esta', 'sulli', 'limousin', 'cougar', 'ella', 'narco', 'pablo']"
366,qdKgBatTe_E,"['lennox', 'fight', 'tyson', 'deont', 'chess', 'fighter', 'box', 'joshua', 'boxer', 'noogi']"
367,RoWXvMQ3xqg,"['climat', 'carbon', 'global', 'temperatur', 'wildfir', 'degre', 'footprint', 'methan', 'warm', 'emiss']"
368,DZCBRHOg3PQ,"['platform', 'ban', 'harass', 'tweet', 'rule', 'violat', 'context', 'twitter', 'discours', 'account']"
369,CLgPhMUOmDw,"['fight', 'woodley', 'espn', 'goddard', 'walker', 'dc', 'dom', 'robbi', 'darren', 'refere']"
370,qZHzO_x_bYY,"['liston', 'sonni', 'sweeney', 'mugab', 'marvin', 'boston', 'homeless', 'charlestown', 'nick', 'cotto']"
371,tGwRyd_Ek3Q,"['mediev', 'baltimor', 'lyric', 'seacrest', 'latin', 'troop', 'chicago', 'giddyup', '210th', 'europ']"
372,Y5ZFKYtHdsM,"['roth', 'sword', 'halen', 'dj', 'fm', 'sharpen', 'kayak', 'pasadena', 'song', 'solo']"
373,65epASHLblo,"['payoff', 'opioid', 'self-worth', '1812', 'currenc', 'medic', 'wrongli', 'businesslik', 'depress', 'advic']"
374,edZR_nPp1l8,"['mexico', 'cartel', 'gun', 'polic', 'traffick', 'self-defens', 'chapo', 'hondura', 'drug', 'nogal']"
375,KmkEZKgeQQg,"['squiggl', 'ufo', 'bigfoot', 'hieronymu', 'occam', 'chrissi', 'rendlesham', '4chan', 'coca', 'f-16']"
376,dFsYMl5QMEE,"['louie', 'sketch', 'grenad', 'firebal', 'careerist', 'signal', 'whatsapp', 'scarf', 'chappel', 'free-speech']"
377,WNlqsuTJu2Q,"['geospati', 'cia', 'trump', 'cathol', 'church', '000', 'bezo', 'louie', 'gig', 'pedophil']"
378,CDpjvFn4wgM,"['addict', 'cannabi', 'drug', 'ansling', 'heroin', 'switzerland', 'psychosi', 'portug', 'opioid', 'holiday']"
379,E4dcvItSGPc,"['yo', 'charli', 'chappel', 'vegan', 'brewer', 'murphi', 'comedi', 'paypal', 'kany', 'dave']"
380,mJowz_-pj4U,"['app', 'content', 'facebook', 'network', 'sourc', 'peer-to-p', 'algorithm', 'decentr', 'chronolog', 'token']"
