,id,data
853,dkZv4AR56EI,"{1: 0.0006347453243073784, 2: 0.4445121506123716, 3: 0.5121379174640637, 4: 0.02654504946252942, 5: 0.0013202702745590544, 7: 0.0024501169518260785, 6: 0.002792879426951958, 8: 3.173726621541473e-05, 9: 0.0021581341026445933, 10: 0.0016979437425219679, 11: 0.0008632536410578817, 0: 3.1737266216191884e-06}"
854,NMR_-8RBWvQ,"{0: 0.0003335336538461538, 1: 0.47576322115384595, 3: 0.5177974759615378, 2: 0.0006219951923077158}"
855,vBWv9yaf_w4,"{0: 0.5150007863501938, 1: 0.48042296389264866, 3: 0.0, 5: 0.0008202711828865644, 4: 0.0, 2: 0.0011070577242717067}"
856,Np0jGp6442A,"{0: 0.11538106235565776, 1: 0.5876943802925317, 2: 0.28472286374133876, 4: 0.0009853733641261853, 6: 0.0013433410315626393, 5: 1.9245573518067438e-05, 3: 0.0001578137028481752, 7: 0.002682832948421865, 8: 1.1547344110796054e-05, 9: 0.002297921478060294}"
857,_WmGqdrmDqQ,"{1: 0.18902868275432938, 2: 0.6857789528830086, 3: 0.10078664745751542, 6: 0.0011664647523003113, 5: 0.0012155790576602321, 4: 0.0003888215841000159, 8: 0.005517173635440797, 7: 0.012323597786581875, 0: 5.3207164139923435e-05}"
858,frVdO2E5x4Y,"{0: 0.0013858829783194744, 1: 0.990358937363152, 2: 0.005056257989393409, 3: 0.00020566756527571478, 5: 0.0005505562516611717, 4: 0.0, 6: 0.0011454101327663668}"
859,Bkk11KSSVgY,"{0: 0.0020964080205160443, 1: 0.7182153449042578, 2: 0.2635689758361393, 3: 0.0020328805047428733, 4: 0.0010365015731418903, 5: 0.0015313474854806997, 6: 0.0062256965457747615, 7: 0.002210088838215496}"
860,v4IyBf0iPsY,"{0: 0.5016353954980729, 2: 0.47526055849301074, 1: 0.0031151872380022205, 3: 0.004073706388156857, 4: 0.0005881822057767355, 7: 0.006059210342048371, 6: 0.0, 5: 3.1120751629032384e-06}"
861,TVt2CJewjFE,"{0: 0.0013454838341351717, 1: 0.0, 2: 0.9972010233083474}"
862,lKsUXScjhgI,"{1: 0.002074728166332475, 4: 0.5538828411125098, 5: 0.43666069971472704, 3: 6.325390751012877e-06, 2: 1.8976172253040366e-05, 0: 0.00012018242426925507}"
863,3bQf5R4bEwY,"{0: 0.001845670651021219, 1: 0.6001901979247162, 3: 0.3921580895118954, 2: 6.256510681423855e-06}"
864,KVdYipxFa9M,"{0: 0.16692511330243234, 1: 0.6775057186672724, 2: 0.06903952091704312, 4: 0.003876699536509376, 6: 0.06024091224522993, 3: 0.0029428647310297817, 5: 0.006562545513737639, 7: 0.00773626448943239}"
865,dGL5eRw7rXU,"{0: 0.0009161894181718348, 1: 0.6545263588014835, 2: 0.3370874753394998, 3: 0.0, 4: 0.0007023054773444004}"
866,yfYYhJaQTmU,"{1: 0.44509206722221256, 2: 0.5148652618234097, 4: 0.00020871662466570573, 7: 0.0046536077055085445, 5: 0.0, 0: 0.022154883195992126, 8: 1.5460490715990538e-05, 9: 6.184196286385113e-05, 10: 7.730245357973065e-05, 3: 0.000664801100786816, 6: 0.0}"
867,BGBN_97XzkY,"{0: 0.428202118885999, 1: 0.564526105436782, 2: 0.00014273932627040242, 5: 0.0020419653619234146, 4: 0.0, 3: 0.0}"
868,RIQC3zHfVaI,"{0: 0.0010061562239060645, 1: 0.6747366619470682, 2: 0.3160523408691316, 3: 0.0, 4: 0.0011150700419575443, 5: 8.816832889901871e-05, 6: 0.0001970821469505779, 7: 0.0003474869433078842, 8: 0.00037341880474861533}"
869,aqM4E6LxMCM,"{0: 0.0010101693027842955, 1: 0.09549679251361164, 2: 0.8912357870372208, 3: 0.006064992861204901, 6: 4.37474894906531e-05, 8: 0.0005766714523767896, 5: 0.001089710192767268, 4: 0.0005011076068930365, 7: 0.0}"
870,SMsquUcea-E,"{0: 0.001014412944737267, 1: 4.554507098818985e-05, 2: 0.6050952513052799, 3: 0.3888555351752867}"
871,D3RRIv4tR_c,"{1: 0.4670347752952796, 2: 0.5168358171246968, 3: 0.0004354807075398065, 5: 0.0036035197478866965, 7: 0.0063094838390114205, 6: 0.001921433961511454, 4: 0.00046539922943178436, 0: 2.9918521892047245e-05, 8: 3.324280210215136e-06, 9: 2.659424168194313e-05}"
872,amB2kDXhpqs,"{1: 0.3621341125497496, 2: 0.6288206730042578, 4: 1.1626239647802294e-05, 7: 0.00017439359471703442, 6: 8.525909075055016e-05, 5: 0.0012595092951786513, 3: 6.975743788684152e-05, 0: 0.00072082685816377, 8: 0.0023601266485038797}"
873,wkC7HjRlDEU,"{0: 0.003337041156841058, 1: 0.2852263650752428, 2: 0.6750721555521798, 5: 0.008599863774237604, 8: 0.010403140052824458, 3: 0.0005194219715493748, 6: 0.004517991111024022, 7: 0.00085263606650543, 4: 0.0, 9: 0.004052471419541015, 10: 0.000955540419359524, 11: 0.00038221616774392064, 12: 4.9002072788351114e-06}"
874,5Qh20XWwxMY,"{2: 0.578482692736861, 3: 0.3984370411842786, 6: 1.9576137471444266e-05, 9: 0.0033905870100582325, 8: 0.0014447189453943299, 7: 0.0, 4: 0.013472297807864186, 0: 3.132181995432748e-05, 1: 3.915227494294404e-06, 5: 7.047409489729928e-05, 10: 0.0007086561764672039}"
875,G0Fzg5RB0e4,"{0: 0.4016896428632134, 1: 0.5834979346920731, 2: 0.005327304560675726, 3: 0.00019718166210543064, 4: 0.0007071342365161382, 7: 5.099525744105965e-05, 6: 0.001006306413503577, 5: 0.0026891499090584414}"
876,wvdM_u4NZQw,"{2: 2.5951276478413778e-05, 3: 0.7560125863690925, 4: 0.013364907386381965, 5: 0.22491322541927453, 1: 2.5951276478530794e-05}"
877,ZYtZP0B5JIE,"{0: 0.0002984048315634467, 1: 0.3947571568506615, 2: 0.5579618950004221, 3: 0.012977366642232674, 4: 0.011436689522746443, 6: 0.001793672520158593, 7: 0.0009763027641368771, 8: 0.0014239100114821768, 9: 0.0004930166782352863, 10: 0.010110085434600541, 11: 0.00011028004644736411, 5: 0.003019727154191118}"
878,AL2ampi5uqs,"{0: 0.482721212913344, 1: 0.24385047706182145, 2: 0.2495360083649194, 3: 0.009549949897616962, 4: 0.0, 6: 0.003289330370757633, 5: 0.0003267546725918072, 7: 0.004931817191652504}"
879,1xDGNdWU8rQ,"{0: 0.40861352546508045, 1: 0.012613411100945429, 2: 0.4925663311985358, 3: 0.052988716071973585, 5: 0.002963937175968323, 6: 0.009787663921927425, 7: 0.010578682525160144, 4: 0.003654887160719933}"
880,OPackriEUow,"{0: 0.17703681306970576, 1: 0.004902130865580549, 2: 0.006349473851171599, 3: 0.6330539432661377, 4: 0.13664008247872253, 6: 0.0018785718888323366, 8: 0.027821699240144895, 5: 0.0007781946874582113, 7: 0.0025378068788445285, 9: 0.0029591224739645705, 10: 0.00016356958398811017}"
881,TghK2L9wO4A,"{1: 0.7258361164582362, 2: 0.017114610441113013, 3: 0.22977393451689215, 4: 0.015781282824082032, 7: 0.0015048166996068368, 6: 0.0013976360229965845, 5: 4.287227064414534e-06, 8: 0.003133962984081473, 0: 0.0020621562179795605}"
882,qfrDmHnixCI,"{0: 0.418658110054283, 1: 0.5240397550128979, 2: 0.02820200357668474, 4: 0.006393720227261989, 3: 0.0032522512542139392, 5: 0.001448082675233886, 8: 0.009772579802807518, 7: 0.001463908715400003, 6: 0.002156297972684129}"
883,rR7IqzwgGeU,"{0: 0.5631560807115079, 1: 0.41336550204925737, 2: 0.003240598517941451, 3: 0.0046492286251620385, 4: 0.0, 9: 0.002776050291091736, 8: 0.00017982512007075346, 7: 6.368806335832478e-05, 6: 0.00017982512007075346, 10: 0.009448311517049612, 5: 0.0}"
884,sddZCAGXYqY,"{1: 0.0015198701142982618, 2: 0.19241426020565144, 3: 0.01905508800015529, 4: 0.6466253374338491, 5: 0.10389883951921608, 7: 0.004345726702076426, 11: 0.006089202440866125, 6: 0.009070610767420988, 10: 0.003823980244929269, 8: 0.003927681404113849, 9: 0.0038531461959501745, 0: 0.00011666380408259514}"
885,lSNs0R8F-vU,"{0: 0.0009359429625347538, 1: 0.599127370826107, 2: 0.0021104596214017697, 3: 0.3921233976564721, 4: 0.0, 5: 0.00028445325331935556}"
886,rMSGMuumwu0,"{0: 0.0005029917530309564, 1: 0.4367854635383351, 2: 0.009941073118933084, 3: 0.5357944999249, 4: 0.008449562851264743, 5: 0.0, 7: 0.002011967012124194, 6: 0.0}"
887,vXjbc0jh3pY,"{0: 0.4927473140969603, 1: 0.4996793199589274, 2: 0.0006313907544454704, 3: 4.984663850893245e-05, 7: 0.0001196319324212533, 4: 0.0006247445359777171, 5: 0.0015020453737335238, 6: 0.0012528121811891113}"
888,oQrsGjT0Sn4,"{1: 0.0003925554949504967, 2: 0.6732492024925208, 3: 0.3210897340539837, 5: 0.0, 6: 0.0007479215219583224, 0: 6.198244657112939e-05, 4: 0.0005702385084544459}"
889,izr3Jsjee0s,"{0: 0.7350978218966848, 1: 0.2455606688511943, 3: 0.0007890805705471626, 6: 0.002367241711642265, 5: 0.0016203257517349856, 4: 0.0014998554356203675, 2: 0.00044574016962217744, 7: 0.003469545104086369, 8: 0.004716412875867326}"
890,XR65yF73R0Y,"{0: 0.6500297628514178, 1: 0.3114330244964173, 2: 0.005239170638833647, 5: 0.008483548640678684, 4: 0.01036019866135366, 3: 0.0058571474010895574, 6: 0.002558242037869196, 8: 4.543946781299102e-05, 7: 0.0019629850095196355}"
891,FbuLWDZhDo4,"{1: 0.4028421319749242, 2: 0.5767410094706403, 4: 0.00971187072560209, 5: 0.002490624911888173, 6: 0.0018201925456692025, 3: 0.0021836044824982137, 8: 7.205581506092296e-05, 7: 0.0002756918141461062, 0: 2.5062892195060194e-05}"
892,2X5cQ3vSas8,"{1: 0.25491274821628074, 2: 0.7259073325883274, 3: 0.0071348749247828955, 6: 0.0025101005759476658, 4: 0.000581105475801702, 7: 0.00257543196080115, 5: 0.0003644803576033917, 8: 0.001426974984956586, 0: 0.00021662511819797725}"
893,rT6qjIc9_5M,"{0: 0.2823802959592102, 1: 0.6917074953081647, 2: 0.011409875271960024, 3: 0.006889106641643439, 4: 0.0017903705303016215, 6: 0.0012854793974521606, 7: 0.0008902027868662454, 5: 3.3216521898582485e-06}"
894,g7HAl-PerxA,"{0: 0.4908384959077876, 1: 0.486981357162733, 2: 0.002827289096706584, 3: 0.002769719861705877, 4: 0.0040778208125577635, 6: 0.00110980691918236, 7: 0.0013049026600184532, 5: 0.0024051147067007395}"
895,FApCVOXoweU,"{0: 0.00043126152225441143, 1: 0.7544015011851459, 2: 3.950487226762509e-05, 3: 4.279694495632424e-05, 4: 0.20975770345009231, 5: 0.029954569396891916, 6: 0.000546484066368258, 7: 0.00043455359494337653}"
896,P2wDH68rvDU,"{0: 0.251060563512123, 1: 0.731105494711224, 3: 0.0036881025929046407, 5: 0.00023588879528222556, 2: 0.0054329308246751085, 4: 0.0, 6: 0.0031114855377701867}"
897,Ndg-JGmYryA,"{0: 0.5124244204780224, 1: 6.823480354066307e-05, 2: 0.47766636971891163, 4: 0.0, 5: 0.0017475691351238644, 3: 0.00047006197994670096}"
898,rUuFMjhRkmU,"{1: 0.04534686971235196, 2: 0.5020458391016761, 3: 0.44063990155360666, 5: 0.0, 8: 0.0012882633441007735, 7: 0.0006345177664974638, 6: 0.0006845100753730265, 4: 0.0017804953084140651, 9: 0.001853560990616815, 0: 0.0018343331795108442}"
899,hknnVPHRBWk,"{0: 0.5086246870073275, 1: 0.46550125197069436, 2: 0.007249064886086121, 3: 0.0015765556895112678, 5: 0.006265005615835734, 4: 0.00037095427988501073, 6: 0.003920780652673428}"
900,1GaviDYQvFA,"{0: 0.4668865309243852, 1: 0.5247681865978382, 3: 0.0, 7: 0.002526845744511258, 4: 0.0, 2: 0.0019755918809544193, 5: 0.0002581015199309977, 6: 0.0}"
901,X8m2wwMXx-M,"{0: 0.5095162526191932, 1: 0.005999179289031866, 2: 0.4718507032330938, 4: 7.262928921347722e-05, 6: 0.002694546629819272, 5: 0.00039582962621331763, 7: 0.0007843963235053542, 3: 2.542025122487246e-05}"
902,cXXNPc3aVZI,"{0: 0.2916152351291646, 1: 0.1834950657374166, 2: 0.00017724099077724308, 3: 0.5000474752653883, 6: 0.004940592617912631, 4: 0.004253783778651321, 5: 0.001269172094671922, 7: 0.00015508586693008253, 8: 0.002104736765478621}"
903,AeeDKfq7OtQ,"{0: 0.0003719975036200584, 1: 3.0743595340555297e-05, 2: 0.5817272366734199, 3: 0.4086746128612748, 6: 0.0016386336316486783, 4: 0.0, 5: 0.0017954259678852336, 7: 0.0017616080130107292, 8: 0.0004181128966308234}"
904,QL3G5NNX3RY,"{0: 0.4943150165754945, 1: 0.00010502379017142584, 2: 0.4956711933442324, 3: 0.0, 5: 0.000949780363290964, 4: 0.0}"
905,3POk1WaIuEM,"{0: 0.37943474704036884, 1: 0.5949668226540007, 2: 0.002673620797196595, 5: 0.007531900088702895, 3: 0.004773651200621877, 6: 0.002999595665787941, 4: 0.0029118332011673215, 7: 3.1343737365019386e-06}"
906,cGlGVXoK1yY,"{1: 0.16359020555237216, 2: 0.12480877896978061, 3: 0.6692457620178556, 4: 0.004058635656375258, 5: 0.004075014331340596, 8: 0.009954958643845935, 7: 0.007989517648021936, 6: 0.0026369666693964455, 10: 0.004068462861354427, 9: 0.0005175661289000266, 0: 2.9481614937321154e-05}"
907,iU23iskG1Us,"{0: 0.43586178566350375, 1: 0.5120218665571235, 4: 0.018728769374180512, 6: 0.002521605864787488, 5: 0.011084954102349068, 2: 0.008835100248052785, 3: 0.004502867615692352}"
908,xouGf8Y2ew0,"{0: 0.3555728090471536, 1: 0.6122356813204485, 2: 0.010034520730999218, 3: 0.00856831764021776, 5: 0.0016487051632620708, 4: 0.0026447334232435615, 6: 0.00221167765803415, 7: 0.0006712364360751399, 8: 0.0005072938963887053}"
909,8A1D-f_meFY,"{0: 0.6687395836860321, 1: 0.003058587181021109, 2: 0.3076983849305325, 3: 0.003859914449849164, 5: 0.001132392055949949, 7: 0.0012715897505351584, 6: 0.0011022952571207167, 4: 0.0009856701616575148, 8: 0.005172887298774631, 9: 5.266939795123271e-05}"
910,TKGPaop7hog,"{0: 0.3981640849110729, 1: 0.000298522778687302, 2: 0.560509167914398, 4: 0.006152367892009403, 3: 0.0, 5: 7.463069467184003e-05, 9: 0.017808749516066813, 8: 0.003652239620503095, 7: 0.005210155371777381, 6: 0.0010448297254056493}"
911,vW8U8ZAhGW8,"{1: 0.593588504294159, 2: 0.0018992204830775598, 3: 0.382524073316727, 6: 0.00016420666493166536, 10: 0.006081843080393071, 5: 0.0005297988623267358, 7: 0.0010193206181606795, 11: 0.00541262346482263, 9: 0.0005855671636241233, 8: 0.0010534012467313114, 4: 0.0015212353298386105, 0: 4.0277106492681014e-05}"
912,mf2bhc0BGfM,"{0: 0.5120494735232348, 1: 0.051077384438070215, 2: 0.41231914599985764, 3: 0.0042558270515432595, 6: 0.0008466895185805512, 5: 1.1189729320348896e-05, 4: 0.0006825734885474166, 7: 0.000276013323237706, 8: 0.00020887494731502976, 9: 0.0025214190068743036, 10: 0.007187536133500871}"
913,9n4v9PBKXZg,"{0: 0.35308118605532396, 1: 0.0075963906782872195, 2: 0.6167049545282309, 4: 0.0007815460401667806, 9: 0.003653135657446082, 8: 0.005814228874573724, 7: 0.0017880826070481581, 3: 0.0, 6: 0.0034695907540733817, 5: 0.0}"
914,rTt70azpVB8,"{0: 0.7174113737075332, 1: 0.004915989660265863, 2: 0.2705582994830136, 4: 0.0018694608567207394, 3: 0.0}"
915,gPPFhL_g5Mo,"{1: 0.43878000671478956, 2: 0.0773319903754677, 3: 0.39987969335795504, 5: 0.007673045716524107, 7: 0.016584130714565617, 8: 3.8470147165847735e-05, 0: 0.000748419226679925, 6: 0.008739717978848843, 4: 0.03726008617313012, 9: 0.002703402159923929}"
916,ZJmYFlvKloE,"{1: 0.5403647827402418, 2: 0.42279836098027435, 4: 0.005670081913632975, 3: 0.013413217491342833, 5: 0.0020207604184954153, 0: 4.10875500987673e-05, 6: 0.007963514255512116, 9: 0.0003809936463705643, 8: 0.0, 7: 0.002379342673903162}"
917,1_5_zDYceeM,"{0: 0.3954092119326325, 1: 0.0023463044124437424, 2: 0.5875943106861213, 3: 0.0028933538239702683, 4: 0.00014229608970339758, 6: 0.006529809449725255, 5: 7.272911251521297e-05}"
918,UR2wxWxGhr4,"{1: 0.42258428529470804, 2: 0.5283455194694789, 3: 0.006922137546181317, 7: 0.004053114034409701, 4: 0.013643319781731722, 0: 0.0008100044828492359, 5: 0.007268399004498327, 6: 0.0014870692986660994, 9: 0.003001963178803857, 8: 0.002927764294878843, 10: 0.004918767680202718}"
919,FEJ9dXJHrNU,"{1: 0.615520926670304, 0: 0.36887605183987504, 2: 0.0022826364450941883, 3: 0.00024528330221407213, 5: 0.0028733186830789403, 6: 0.0029433996265688656, 7: 4.505203510052347e-05, 4: 0.0017269946788541768, 8: 0.00027031221060336286}"
920,V5vRbSuijgs,"{0: 0.24494911533042724, 1: 0.3289376623467422, 2: 0.4226591478784363, 3: 0.0, 4: 0.00024472187359066144}"
921,P2uW5mlq0Ug,"{0: 0.3455114922223383, 1: 0.5971563075924105, 2: 0.026724469950886898, 3: 0.01247736091084739, 4: 0.008396754612963075, 6: 0.00023554201719455659, 5: 0.00298883721818477, 7: 0.0024954721821692782}"
922,_aZ6mcKQwRQ,"{1: 0.43628593925587295, 2: 0.5230255865332414, 3: 0.0076255055003017075, 4: 0.0031916276154146384, 5: 0.016244811216182084, 6: 0.007357943903800124, 8: 0.0012728287376444491, 7: 0.0006880155338618854, 0: 0.00020640466015853232}"
923,xtwl-lu6goE,"{0: 0.2695228930970377, 1: 0.6943320783624964, 3: 0.003842764299038154, 7: 0.008654004851723782, 8: 0.0036341215048436987, 2: 0.007601448666087529, 6: 0.007199733435474753, 4: 0.0010650124718566412, 9: 0.000893738536324018, 10: 0.0001432472915362526, 5: 3.1140715552879783e-06}"
924,PS3xIdFDMFs,"{0: 0.44615882330331064, 1: 0.021826032364283827, 2: 0.49845930120821524, 3: 0.001239605888608275, 4: 0.0015663237197145186, 5: 0.0006566387782034333, 8: 0.0179790900588091, 7: 0.0072870888800625755, 6: 0.0}"
925,Gm8xFaM-raY,"{0: 0.7088210404206557, 1: 0.008937995036560422, 2: 0.2571702054154117, 3: 0.003429400932467408, 6: 0.004228115382543085, 4: 0.0, 9: 0.00982228603485824, 5: 0.0004215437375398867, 7: 0.002982501180639474, 8: 0.0005356458018364041}"
926,KMVx1mwdtx8,"{0: 0.5714362492370179, 1: 0.4122138576764639, 3: 0.0020154247171687567, 5: 0.0018964186862501786, 2: 0.0024492208943879823, 4: 0.0, 7: 0.0007140361855112465, 6: 0.0055011497518147046}"
927,3g13syFwFwY,"{0: 0.35656346642248715, 1: 0.57149150843973, 3: 0.03137471709196488, 5: 0.005563138162782075, 2: 0.02071923429104572, 6: 0.009221506193742485, 4: 0.0004232822515158885}"
928,LeCpHugyI80,"{0: 0.0010145952014636783, 1: 0.7376439768805356, 2: 0.031161378851511122, 3: 4.1581770551794416e-05, 4: 0.00020790885275895495, 5: 0.22299471911513957}"
929,yI6mHeDvOGI,"{0: 0.4967870312299909, 1: 0.010701139725559852, 2: 0.4482001136113636, 3: 0.0040584868673803065, 7: 0.006163252305883649, 8: 0.004593708031929378, 10: 0.00021671531816105927, 6: 0.00229192866782469, 4: 0.0057725080201085355, 5: 0.0010737258945253125, 9: 0.012874860038023739}"
930,7fnnZm_pQv8,"{0: 0.33912557987811165, 1: 0.012825539416028382, 2: 0.6264377370090065, 4: 0.0038391930166833677, 7: 0.001113491438662153, 5: 0.004196764915296233, 3: 0.004046208326406869, 6: 0.0030079951821891937}"
931,pcR4QxSqjn0,"{0: 0.4974201217719566, 1: 0.00466977132607032, 2: 0.48603542379452924, 5: 0.001678731662839078, 4: 0.0015381272342258057, 3: 0.0, 7: 0.0012313539354327219, 6: 0.0017511642472763933}"
932,75LirHTjHzA,"{0: 0.4713927888735081, 1: 0.5051523740469753, 2: 0.0, 5: 0.0069027896791393345, 7: 0.003156607269717837, 3: 0.0, 4: 0.007917151876020823, 6: 0.00014647829557867809, 8: 0.0021092874563313213}"
933,BJMjGLcdtOA,"{0: 0.5614601232136102, 1: 0.0016018700901983284, 2: 0.42392281221332795, 3: 0.0005587918919296442, 6: 0.003143204392104304, 5: 0.0023934919370986463, 4: 1.3969797298285513e-05, 7: 0.001783477455075566}"
934,ciRHOJb1F20,"{1: 0.15610742674380357, 2: 0.1817372967718686, 4: 0.38737202702914525, 3: 0.2215911763322514, 5: 0.02176912343414364, 6: 0.0011405860495742326, 7: 0.005996895724566326, 10: 0.001022999858896173, 9: 0.0031160340529607644, 8: 0.009340263079503974, 0: 5.487355564959273e-05}"
935,jTqSMi80CDM,"{0: 0.6761826064317482, 1: 0.01989593591644628, 2: 0.29157186572035443, 3: 0.00127155896147213, 6: 0.0015243614849695733, 4: 0.00200355432801691, 5: 0.00024148300751991592, 7: 0.0009319734821472414}"
936,kbcfkYJ-zvM,"{0: 0.0018471377779647824, 1: 0.3797193528706367, 2: 0.18868154755643424, 3: 0.4241810952390963, 6: 0.0, 8: 0.0004249679170260645, 4: 0.0006185176614142973, 7: 0.0010939768161067898, 5: 9.256726905515489e-05}"
937,06olLYiMvM4,"{0: 0.001278089351798863, 1: 0.6001837650859049, 2: 0.39368013429476184, 3: 0.0, 5: 0.0010841504203069618, 4: 0.0}"
938,HXGUmKeCDQo,"{0: 0.5756354541965348, 2: 0.40237900679716027, 1: 0.012226225408263095, 4: 0.00028785796530839125, 7: 0.0004673822877589162, 3: 0.0018385766816476634, 5: 0.0011483366142951423, 6: 1.5476234694000723e-05}"
939,4LO0Uf1sqI8,"{1: 0.559209231140491, 2: 0.40435773844678596, 3: 0.010589520343944794, 5: 0.011097563298976917, 4: 0.0012574063137038571, 7: 0.006560104656848739, 6: 0.0028799685013367604, 0: 2.8577416220643137e-05}"
940,ZGKqw9lu158,"{0: 0.3538281160577016, 1: 0.6187475444930136, 3: 0.002477935239580148, 7: 0.004136079170185464, 6: 0.004757883144162839, 4: 0.006456243252189464, 2: 0.00219023489341158, 5: 0.003390533111835292}"
941,-LIn2KqkW-M,"{1: 0.4995026096559461, 2: 0.015053179135023187, 3: 0.45761664570469507, 5: 0.0019676499073145726, 8: 0.0003812595588782858, 9: 0.001542567410634063, 6: 0.0045970261754407216, 0: 0.00047767002204290865, 4: 0.004277118729485274, 7: 0.006104535235833208, 10: 0.001222659964678574, 11: 0.0012489537273598916}"
942,d1SZAceBcTk,"{0: 0.4300628326328001, 1: 0.5433480612259531, 2: 0.0, 4: 0.005440473970362486, 3: 0.0, 5: 0.007219297364759458, 6: 0.009044743146508938, 7: 0.0005917456856360248}"
943,AnzjQcrB_IQ,"{0: 0.3938675147190135, 1: 0.592340858855048, 2: 0.002650837074542667, 4: 0.004279323874909591, 5: 0.0005455228735720685, 3: 0.0010587184657472326}"
944,gjUBJRb7p7Q,"{1: 0.6647277374474634, 2: 0.013702059261406295, 3: 0.3075453551336607, 6: 0.0009420165742216602, 4: 0.0, 5: 0.0, 8: 0.004077680135966488, 7: 0.0033267018879856725, 0: 0.00014492562680334942}"
945,lAYYmfoyLCI,"{2: 0.6537971652452145, 1: 0.33756542590950955, 3: 0.0002887061548755565, 6: 0.0006147742827350144, 5: 0.0016507198972884607, 4: 0.0013993757153969166, 0: 2.3775800989805917e-05, 7: 0.0013416344844218164, 8: 0.0006011881107409467}"
946,3uM_dwZizIA,"{2: 0.3746928983341119, 3: 0.06883246842385392, 4: 0.5335550666162044, 5: 0.0022162637193456763, 6: 0.004005952800959819, 8: 0.00038808670049332583, 7: 0.002864143996202287, 9: 0.005093237027961564, 0: 4.4902593445694805e-05, 1: 0.0}"
